ID_Ingreso,Especie,Raza,Edad_Meses,Peso_Kg,Tamano,Estado_Salud,Nivel_Sociabilidad,Esterilizado,Publicaciones,Interacciones_RRSS,Visitas_Recibidas,Costos_Mantenimiento,Dias_Estadia,Nombre,Adoptado,Fecha_Ingreso
PAE-02575,Perro,Labrador,10,11.3,Pequeño,Bueno,Medio,Si,2,174,2,51.19,22,Thor,True,2026-06-03
PAE-02576,Perro,Mestizo,1,13.2,Pequeño,Bueno,Bajo,No,5,203,5,64.47,80,Tiger,True,2026-03-14
PAE-02577,Gato,Angora,19,8.3,Mediano,Excelente,Alto,No,1,53,8,41.7,6,Nala,True,2026-06-17
PAE-02578,Perro,Mestizo,21,3.7,Mediano,Bueno,Alto,No,4,87,2,22.31,30,Thor,False,2026-05-22
PAE-02579,Perro,Mestizo,9,11.8,Grande,Bueno,Alto,No,2,190,11,56.69,9,Max,True,2026-06-11
PAE-02580,Perro,Mestizo,31,12.4,Mediano,Excelente,Medio,No,3,130,13,57.4,31,Milo,False,2026-05-05
PAE-02581,Perro,Bulldog,12,20.2,Mediano,Regular,Medio,No,4,85,8,89.93,52,Apollo,True,2026-04-25
PAE-02582,Gato,Siamés,10,7.3,Mediano,En Tratamiento,Medio,No,3,168,1,87.63,100,Scout,False,2026-03-02
PAE-02583,Perro,Mestizo,24,18.4,Pequeño,Regular,Alto,Si,2,112,3,89.11,64,Simba,True,2026-04-01
PAE-02584,Perro,Pastor Alemán,1,5.1,Pequeño,Regular,Medio,No,3,202,9,27.96,40,Rocky,True,2026-04-25
PAE-02585,Perro,Mestizo,28,3.9,Mediano,Bueno,Medio,No,8,299,2,28.98,45,Garfield,True,2026-04-22
PAE-02586,Perro,Labrador,13,10.2,Mediano,Bueno,Medio,No,3,169,6,53.51,16,Casper,True,2026-05-19
PAE-02587,Perro,Bulldog,29,6.4,Mediano,Bueno,Medio,No,3,157,10,39.88,37,Coco,True,2026-04-27
PAE-02588,Perro,Poodle,33,3.8,Mediano,Regular,Medio,No,3,307,3,29.75,58,Lola,True,2026-04-05
PAE-02589,Perro,Pastor Alemán,25,23.7,Mediano,En Tratamiento,Medio,Si,5,273,3,134.12,108,Charlie,True,2026-02-24
PAE-02590,Perro,Bulldog,8,9.3,Pequeño,Regular,Medio,No,2,279,0,37.7,57,Mia,True,2026-05-02
PAE-02591,Gato,Angora,2,25.9,Pequeño,Regular,Medio,No,4,10,9,100.16,37,Luna,False,2026-05-22
PAE-02592,Gato,Mestizo,1,6.0,Grande,Bueno,Bajo,No,2,155,12,38.59,72,Fiona,False,2026-03-28
PAE-02593,Perro,Mestizo,31,1.7,Mediano,Bueno,Alto,No,4,142,2,15.0,47,Zeus,True,2026-05-06
PAE-02594,Perro,Labrador,16,19.7,Grande,Bueno,Alto,Si,4,117,4,87.42,20,Leo,True,2026-05-18
PAE-02595,Perro,Poodle,10,7.6,Pequeño,Excelente,Bajo,No,2,305,4,40.23,62,Rex,True,2026-04-02
PAE-02596,Gato,Mestizo,16,12.8,Grande,Excelente,Medio,Si,4,145,3,58.24,52,Sam,False,2026-04-21
PAE-02597,Perro,Mestizo,30,3.9,Pequeño,Regular,Alto,No,3,60,6,38.25,67,Sam,True,2026-04-03
PAE-02598,Perro,Bulldog,27,11.8,Pequeño,Bueno,Alto,No,5,224,9,65.14,16,Dexter,True,2026-06-07
PAE-02599,Perro,Pastor Alemán,23,3.8,Grande,Bueno,Bajo,No,6,199,12,24.83,70,Toby,False,2026-04-09
PAE-02600,Perro,Mestizo,25,11.6,Pequeño,Bueno,Bajo,No,5,107,9,59.32,86,Simba,False,2026-03-09
PAE-02601,Perro,Mestizo,20,9.2,Mediano,Bueno,Medio,No,3,301,3,47.24,44,Daisy,True,2026-04-24
PAE-02602,Perro,Mestizo,21,13.4,Pequeño,Bueno,Medio,No,1,253,6,66.11,50,Jasper,True,2026-05-06
PAE-02603,Perro,Mestizo,20,15.8,Mediano,Bueno,Alto,Si,5,252,5,68.18,33,Charlie,True,2026-05-01
PAE-02604,Perro,Labrador,17,13.4,Grande,Bueno,Medio,No,3,248,13,55.39,36,Nala,False,2026-05-12
PAE-02605,Perro,Pastor Alemán,27,14.7,Pequeño,Regular,Alto,No,3,308,13,66.26,20,Bailey,True,2026-05-17
PAE-02606,Perro,Mestizo,22,11.3,Mediano,Bueno,Medio,No,4,184,5,58.77,31,Oreo,True,2026-05-16
PAE-02607,Perro,Mestizo,7,9.4,Pequeño,Bueno,Alto,No,1,75,4,47.17,27,Dexter,True,2026-05-17
PAE-02608,Perro,Labrador,24,14.8,Mediano,Regular,Medio,No,3,179,12,71.0,70,Bella,True,2026-04-18
PAE-02609,Perro,Mestizo,20,11.3,Pequeño,Regular,Medio,No,4,34,10,61.03,55,Lucy,True,2026-04-27
PAE-02610,Perro,Mestizo,25,11.6,Pequeño,Regular,Medio,Si,3,93,14,61.35,46,Lucy,True,2026-04-25
PAE-02611,Gato,Siamés,16,14.4,Pequeño,Bueno,Alto,No,2,361,14,67.7,13,Canela,False,2026-05-24
PAE-02612,Perro,Bulldog,27,5.8,Pequeño,Excelente,Medio,No,3,89,12,28.71,34,Felix,False,2026-05-26
PAE-02613,Perro,Mestizo,17,20.6,Grande,Bueno,Bajo,No,4,82,7,77.15,86,Lola,True,2026-04-04
PAE-02614,Perro,Poodle,26,10.5,Mediano,Bueno,Medio,Si,4,266,8,54.71,21,Sophie,False,2026-05-21
PAE-02615,Perro,Mestizo,12,12.7,Pequeño,En Tratamiento,Medio,No,2,286,11,108.52,109,Fiona,True,2026-03-01
PAE-02616,Perro,Mestizo,13,11.7,Mediano,Bueno,Medio,Si,2,33,8,56.12,22,Smokey,True,2026-05-15
PAE-02617,Perro,Mestizo,25,15.9,Pequeño,Excelente,Medio,No,2,224,5,72.02,59,Apollo,True,2026-05-01
PAE-02618,Perro,Mestizo,14,14.0,Mediano,Excelente,Medio,Si,2,145,4,63.65,39,Pelusa,False,2026-05-13
PAE-02619,Gato,Mestizo,44,11.7,Grande,Bueno,Bajo,No,4,233,12,56.3,86,Toby,False,2026-04-05
PAE-02620,Perro,Mestizo,24,20.7,Mediano,Bueno,Alto,Si,0,169,0,89.33,43,Apollo,False,2026-04-28
PAE-02621,Gato,Mestizo,18,1.0,Grande,Regular,Alto,No,4,63,14,23.02,36,Oscar,False,2026-05-01
PAE-02622,Gato,Mestizo,27,19.5,Mediano,Regular,Medio,No,3,151,2,83.66,90,Teddy,False,2026-03-29
PAE-02623,Perro,Mestizo,12,17.5,Pequeño,En Tratamiento,Bajo,Si,3,262,7,121.42,136,Fiona,True,2026-02-06
PAE-02624,Gato,Mestizo,29,1.0,Mediano,Bueno,Bajo,Si,3,394,10,17.78,52,Felix,False,2026-04-15
PAE-02625,Perro,Mestizo,28,17.6,Mediano,Bueno,Medio,Si,2,238,0,77.67,72,Leo,True,2026-04-19
PAE-02626,Gato,Mestizo,33,18.4,Mediano,Bueno,Medio,No,6,160,0,69.22,51,Max,True,2026-04-13
PAE-02627,Perro,Mestizo,12,15.4,Grande,Bueno,Medio,No,3,82,11,73.36,49,Sparky,True,2026-04-17
PAE-02628,Perro,Poodle,3,2.6,Mediano,En Tratamiento,Medio,No,2,184,7,68.3,106,Felix,True,2026-03-13
PAE-02629,Perro,Mestizo,10,16.1,Grande,Bueno,Medio,No,4,162,10,67.42,53,Sophie,True,2026-05-05
PAE-02630,Perro,Mestizo,14,18.0,Mediano,Regular,Bajo,Si,4,230,13,85.04,73,Casper,True,2026-03-30
PAE-02631,Perro,Mestizo,38,8.6,Mediano,Bueno,Medio,No,3,194,6,43.61,51,Simba,True,2026-05-11
PAE-02632,Perro,Mestizo,44,14.6,Mediano,Excelente,Medio,No,4,247,1,61.03,65,Oliver,True,2026-04-12
PAE-02633,Perro,Pastor Alemán,22,9.9,Pequeño,Excelente,Medio,No,4,164,5,53.29,36,Lucy,False,2026-05-25
PAE-02634,Perro,Mestizo,18,17.3,Grande,Bueno,Medio,No,5,370,12,73.21,46,Sparky,True,2026-05-01
PAE-02635,Perro,Mestizo,13,10.1,Mediano,Regular,Medio,No,3,258,12,48.54,49,Nala,True,2026-05-03
PAE-02636,Perro,Poodle,27,8.5,Pequeño,Bueno,Medio,No,4,129,8,49.1,43,Canela,True,2026-04-28
PAE-02637,Gato,Mestizo,44,11.8,Pequeño,Regular,Alto,No,1,300,7,61.1,50,Zeus,True,2026-04-16
PAE-02638,Gato,Mestizo,39,4.0,Mediano,Regular,Alto,Si,0,84,5,22.1,45,Bruno,True,2026-05-03
PAE-02639,Gato,Persa,31,11.2,Pequeño,Bueno,Medio,No,5,114,1,53.69,44,Nala,False,2026-04-29
PAE-02640,Perro,Bulldog,31,14.2,Pequeño,Regular,Bajo,Si,1,119,10,57.36,91,Fiona,True,2026-03-14
PAE-02641,Perro,Mestizo,27,17.2,Mediano,Bueno,Medio,No,4,332,14,73.12,44,Leo,True,2026-04-19
PAE-02642,Perro,Mestizo,17,13.5,Pequeño,Regular,Medio,No,2,182,2,58.28,91,Luna,False,2026-03-26
PAE-02643,Gato,Siamés,9,3.4,Mediano,Regular,Medio,Si,6,137,2,32.18,43,Coco,True,2026-05-12
PAE-02644,Perro,Mestizo,17,20.1,Pequeño,En Tratamiento,Alto,Si,3,216,13,124.93,64,Casper,False,2026-04-17
PAE-02645,Perro,Mestizo,23,20.6,Pequeño,Bueno,Bajo,No,2,254,8,89.88,87,Toby,True,2026-03-14
PAE-02646,Perro,Mestizo,1,12.7,Mediano,Bueno,Bajo,Si,3,358,8,57.88,57,Oscar,False,2026-04-10
PAE-02647,Gato,Mestizo,16,7.5,Mediano,Bueno,Alto,No,3,50,4,33.23,21,Nala,False,2026-06-02
PAE-02648,Perro,Mestizo,8,8.8,Pequeño,Bueno,Medio,Si,1,326,13,41.71,18,Manchas,False,2026-06-10
PAE-02649,Perro,Mestizo,30,10.8,Pequeño,Regular,Medio,No,5,10,12,46.23,63,Bruno,True,2026-04-11
PAE-02650,Perro,Poodle,11,13.7,Mediano,En Tratamiento,Bajo,No,0,290,10,103.76,127,Oreo,False,2026-02-07
PAE-02651,Perro,Mestizo,21,10.2,Pequeño,Bueno,Medio,Si,2,316,14,45.56,17,Manchas,False,2026-06-03
PAE-02652,Perro,Mestizo,9,6.8,Pequeño,Bueno,Alto,No,3,321,4,37.32,17,Oscar,True,2026-06-09
PAE-02653,Perro,Mestizo,37,18.1,Pequeño,Bueno,Medio,No,2,256,7,83.28,60,Simba,False,2026-04-07
PAE-02654,Perro,Poodle,1,13.5,Grande,Bueno,Bajo,No,2,93,12,58.15,66,Shadow,False,2026-04-01
PAE-02655,Gato,Mestizo,23,5.7,Mediano,Bueno,Alto,No,4,274,2,29.24,33,Canela,True,2026-05-07
PAE-02656,Perro,Mestizo,2,13.7,Mediano,Bueno,Medio,Si,4,93,8,60.1,23,Molly,False,2026-05-22
PAE-02657,Gato,Mestizo,11,13.0,Mediano,Regular,Alto,Si,3,106,4,58.89,16,Jack,True,2026-06-08
PAE-02658,Gato,Mestizo,20,7.7,Mediano,Excelente,Bajo,No,3,154,8,38.03,79,Coco,True,2026-04-01
PAE-02659,Perro,Pastor Alemán,21,19.2,Mediano,Bueno,Alto,Si,3,163,9,75.62,2,Jack,True,2026-06-27
PAE-02660,Perro,Mestizo,20,12.8,Mediano,Regular,Bajo,No,2,224,8,63.6,84,Daisy,True,2026-04-01
PAE-02661,Perro,Mestizo,19,10.7,Pequeño,Bueno,Medio,No,4,130,11,55.33,18,Rocky,False,2026-05-31
PAE-02662,Gato,Siamés,10,11.5,Mediano,Bueno,Medio,No,6,232,11,54.75,17,Sasha,True,2026-06-01
PAE-02663,Perro,Mestizo,16,14.7,Mediano,Regular,Bajo,No,3,62,10,73.87,89,Shadow,True,2026-04-01
PAE-02664,Perro,Mestizo,18,11.6,Mediano,Regular,Bajo,No,0,203,3,67.85,97,Sam,True,2026-02-26
PAE-02665,Perro,Mestizo,20,11.5,Mediano,Bueno,Medio,No,0,172,1,61.95,48,Buster,True,2026-05-06
PAE-02666,Perro,Labrador,17,18.4,Pequeño,Bueno,Alto,Si,5,301,14,68.87,2,Lucy,False,2026-06-14
PAE-02667,Perro,Mestizo,26,3.5,Mediano,Regular,Medio,No,5,311,6,28.77,63,Apollo,False,2026-04-16
PAE-02668,Perro,Mestizo,19,4.5,Mediano,Regular,Medio,No,2,183,0,26.8,67,Oliver,True,2026-04-11
PAE-02669,Perro,Mestizo,20,16.7,Grande,Bueno,Medio,Si,2,10,6,71.53,48,Bella,True,2026-04-19
PAE-02670,Perro,Mestizo,13,26.5,Pequeño,Excelente,Medio,No,4,52,0,99.72,67,Max,True,2026-04-03
PAE-02671,Perro,Labrador,5,17.3,Mediano,Excelente,Alto,No,1,312,13,76.72,5,Molly,True,2026-05-31
PAE-02672,Perro,Bulldog,19,23.2,Mediano,Excelente,Medio,No,2,185,12,104.81,25,Sasha,True,2026-05-26
PAE-02673,Perro,Poodle,32,9.4,Grande,Bueno,Medio,Si,6,374,4,47.55,53,Sam,True,2026-05-02
PAE-02674,Perro,Labrador,23,8.2,Mediano,Excelente,Alto,No,2,289,12,48.7,2,Toby,True,2026-06-17
PAE-02675,Gato,Angora,8,14.7,Mediano,Bueno,Medio,No,4,225,0,68.31,38,Bella,True,2026-05-08
PAE-02676,Perro,Mestizo,27,17.7,Mediano,Regular,Medio,No,5,212,7,80.84,70,Sam,True,2026-04-12
PAE-02677,Perro,Mestizo,13,4.1,Mediano,Bueno,Medio,No,1,85,0,18.11,50,Bruno,True,2026-04-29
PAE-02678,Perro,Mestizo,26,10.7,Grande,Regular,Alto,Si,2,136,13,54.68,47,Thor,False,2026-05-11
PAE-02679,Perro,Mestizo,13,11.8,Pequeño,Regular,Medio,No,5,241,12,60.68,42,Thor,False,2026-05-03
PAE-02680,Perro,Mestizo,22,7.9,Pequeño,Bueno,Medio,No,4,165,5,51.26,38,Manchas,True,2026-05-03
PAE-02681,Perro,Mestizo,11,8.6,Grande,Regular,Medio,No,1,246,14,38.0,63,Buster,False,2026-04-14
PAE-02682,Gato,Mestizo,12,17.1,Mediano,Regular,Bajo,Si,3,302,0,82.91,102,Teddy,False,2026-02-23
PAE-02683,Perro,Mestizo,1,14.8,Mediano,Bueno,Medio,No,7,182,14,65.21,2,Tequila,True,2026-05-31
PAE-02684,Perro,Pastor Alemán,24,16.8,Mediano,Bueno,Alto,Si,5,156,1,74.71,29,Thor,True,2026-05-06
PAE-02685,Perro,Mestizo,22,14.0,Pequeño,Bueno,Medio,No,0,110,12,68.79,40,Casper,True,2026-05-20
PAE-02686,Perro,Mestizo,23,6.8,Mediano,En Tratamiento,Bajo,No,1,283,3,88.29,140,Jasper,False,2026-01-16
PAE-02687,Perro,Poodle,21,14.5,Mediano,Bueno,Alto,No,5,275,12,57.27,6,Toby,True,2026-06-15
PAE-02688,Perro,Mestizo,8,6.3,Pequeño,Bueno,Bajo,Si,4,418,11,37.59,50,Teddy,True,2026-04-29
PAE-02689,Perro,Mestizo,29,10.1,Pequeño,Regular,Medio,Si,1,217,7,45.16,74,Apollo,True,2026-04-06
PAE-02690,Perro,Mestizo,29,5.8,Grande,Bueno,Bajo,No,3,190,2,35.51,109,Sam,True,2026-03-06
PAE-02691,Perro,Poodle,8,8.3,Pequeño,Bueno,Medio,No,2,246,14,41.13,6,Molly,False,2026-05-30
PAE-02692,Perro,Bulldog,24,12.5,Grande,Regular,Medio,No,1,171,7,50.6,77,Sasha,True,2026-03-27
PAE-02693,Perro,Mestizo,28,9.3,Pequeño,Bueno,Bajo,No,6,111,6,42.33,81,Fiona,False,2026-03-13
PAE-02694,Perro,Mestizo,12,6.7,Mediano,Regular,Medio,No,1,208,11,41.26,51,Manchas,False,2026-04-13
PAE-02695,Gato,Mestizo,14,18.8,Grande,Regular,Alto,No,1,245,5,82.63,52,Duke,False,2026-04-28
PAE-02696,Perro,Mestizo,24,11.3,Mediano,Bueno,Medio,No,4,252,9,48.99,45,Simba,True,2026-04-26
PAE-02697,Perro,Pastor Alemán,1,8.8,Mediano,Bueno,Alto,Si,3,244,0,43.04,2,Salem,False,2026-06-14
PAE-02698,Perro,Labrador,4,5.5,Mediano,Regular,Bajo,No,2,306,14,35.51,64,Smokey,True,2026-04-14
PAE-02699,Gato,Mestizo,6,1.0,Pequeño,En Tratamiento,Medio,No,2,252,5,64.96,110,Sophie,True,2026-02-19
PAE-02700,Gato,Mestizo,1,10.7,Pequeño,Excelente,Bajo,No,5,227,5,55.72,76,Shadow,False,2026-03-27
PAE-02701,Perro,Mestizo,31,3.7,Grande,Bueno,Bajo,Si,5,73,9,29.21,88,Manchas,True,2026-03-08
PAE-02702,Gato,Angora,1,16.3,Mediano,Bueno,Alto,No,3,224,7,74.91,25,Oreo,True,2026-05-14
PAE-02703,Perro,Bulldog,22,12.2,Mediano,Regular,Medio,No,0,182,10,57.29,42,Oscar,True,2026-05-02
PAE-02704,Perro,Mestizo,27,21.4,Mediano,Regular,Bajo,No,1,87,5,92.22,122,Lucy,False,2026-02-02
PAE-02705,Gato,Siamés,14,13.3,Pequeño,Excelente,Medio,No,1,250,1,69.71,36,Buster,True,2026-05-23
PAE-02706,Gato,Mestizo,9,7.6,Pequeño,Regular,Bajo,No,1,251,14,49.6,67,Sparky,True,2026-04-03
PAE-02707,Perro,Mestizo,20,1.0,Mediano,Bueno,Medio,No,0,242,9,18.68,35,Thor,False,2026-05-16
PAE-02708,Perro,Labrador,18,16.8,Mediano,Regular,Alto,No,1,255,14,68.09,23,Coco,True,2026-05-27
PAE-02709,Perro,Mestizo,30,4.2,Mediano,Bueno,Bajo,Si,3,212,2,36.44,87,Scout,True,2026-03-13
PAE-02710,Perro,Mestizo,1,9.6,Grande,Bueno,Alto,Si,5,175,1,36.68,23,Luna,True,2026-05-31
PAE-02711,Gato,Mestizo,6,22.0,Pequeño,Bueno,Alto,Si,4,377,2,94.76,18,Mia,False,2026-05-18
PAE-02712,Perro,Labrador,24,15.7,Mediano,Bueno,Medio,No,0,214,0,72.26,50,Sophie,True,2026-04-28
PAE-02713,Perro,Mestizo,18,14.3,Pequeño,Regular,Bajo,No,1,10,6,65.43,100,Romeo,True,2026-03-13
PAE-02714,Perro,Mestizo,27,17.7,Mediano,Bueno,Medio,No,2,10,4,78.81,57,Milo,True,2026-04-26
PAE-02715,Perro,Mestizo,21,17.4,Pequeño,Excelente,Medio,Si,3,320,8,69.45,39,Sophie,False,2026-05-11
PAE-02716,Perro,Mestizo,16,21.5,Grande,Excelente,Medio,Si,2,16,6,84.95,55,Apollo,True,2026-04-09
PAE-02717,Perro,Bulldog,14,8.4,Pequeño,Excelente,Medio,Si,0,145,0,37.95,39,Jasper,True,2026-05-20
PAE-02718,Gato,Mestizo,45,9.7,Grande,Regular,Medio,Si,4,78,0,43.3,97,Milo,False,2026-03-11
PAE-02719,Gato,Mestizo,36,6.5,Mediano,Regular,Alto,Si,2,169,1,34.11,54,Coco,True,2026-04-13
PAE-02720,Perro,Mestizo,23,11.8,Grande,Excelente,Medio,No,6,238,6,55.43,55,Apollo,True,2026-04-23
PAE-02721,Gato,Mestizo,18,11.2,Mediano,Bueno,Bajo,No,3,133,6,59.21,75,Rocky,True,2026-04-01
PAE-02722,Gato,Mestizo,24,1.5,Grande,Excelente,Medio,No,4,118,8,29.93,57,Sophie,False,2026-04-25
PAE-02723,Gato,Mestizo,27,8.1,Pequeño,En Tratamiento,Alto,No,3,272,2,84.13,109,Simba,True,2026-03-10
PAE-02724,Perro,Mestizo,23,20.6,Mediano,En Tratamiento,Bajo,No,2,463,2,131.85,151,Oscar,True,2026-01-12
PAE-02725,Perro,Bulldog,8,13.5,Grande,Regular,Medio,No,2,254,13,62.62,46,Nala,True,2026-04-19
PAE-02726,Perro,Mestizo,39,16.3,Pequeño,En Tratamiento,Bajo,No,5,108,7,112.58,154,Tiger,False,2026-01-13
PAE-02727,Perro,Mestizo,20,11.3,Pequeño,Regular,Alto,No,0,287,5,52.16,55,Canela,False,2026-04-25
PAE-02728,Perro,Mestizo,42,1.0,Mediano,Regular,Alto,Si,1,374,2,26.96,53,Manchas,True,2026-05-06
PAE-02729,Perro,Mestizo,20,11.2,Grande,Bueno,Medio,Si,3,306,7,60.28,38,Charlie,True,2026-04-26
PAE-02730,Perro,Mestizo,15,18.3,Mediano,Bueno,Medio,Si,3,45,13,85.48,27,Tequila,False,2026-05-09
PAE-02731,Perro,Mestizo,34,4.9,Mediano,Bueno,Medio,No,1,252,2,34.87,57,Buster,True,2026-04-08
PAE-02732,Perro,Mestizo,21,16.5,Pequeño,Bueno,Medio,Si,2,154,5,76.93,37,Leo,True,2026-05-15
PAE-02733,Perro,Bulldog,19,1.8,Pequeño,Bueno,Alto,No,6,205,0,23.08,16,Oreo,True,2026-05-28
PAE-02734,Gato,Mestizo,3,12.1,Grande,Bueno,Medio,Si,4,162,3,65.42,56,Felix,True,2026-04-24
PAE-02735,Gato,Siamés,25,15.3,Pequeño,Bueno,Medio,No,1,274,5,53.84,57,Jack,True,2026-04-28
PAE-02736,Gato,Mestizo,12,10.1,Mediano,Bueno,Medio,Si,2,164,4,44.97,38,Lola,True,2026-05-18
PAE-02737,Gato,Mestizo,12,26.8,Grande,Bueno,Medio,No,3,341,3,101.53,67,Sparky,True,2026-04-14
PAE-02738,Perro,Mestizo,12,9.0,Pequeño,Bueno,Medio,Si,2,199,9,43.23,38,Romeo,True,2026-05-08
PAE-02739,Gato,Mestizo,23,8.5,Mediano,En Tratamiento,Medio,Si,3,177,14,90.12,74,Buster,True,2026-04-15
PAE-02740,Perro,Mestizo,1,13.2,Pequeño,Regular,Medio,No,1,257,14,60.57,55,Bruno,True,2026-04-16
PAE-02741,Perro,Pastor Alemán,15,7.5,Mediano,Regular,Medio,No,3,235,0,36.88,57,Sasha,True,2026-04-22
PAE-02742,Perro,Mestizo,29,3.4,Pequeño,Bueno,Alto,Si,3,260,3,27.58,13,Duke,False,2026-05-23
PAE-02743,Perro,Bulldog,3,5.4,Mediano,Bueno,Medio,No,1,186,0,35.68,51,Jasper,True,2026-05-03
PAE-02744,Perro,Bulldog,20,16.5,Pequeño,Bueno,Bajo,No,1,333,10,75.56,53,Charlie,False,2026-05-08
PAE-02745,Perro,Mestizo,10,10.2,Mediano,Regular,Medio,No,5,299,9,54.41,75,Felix,True,2026-04-08
PAE-02746,Gato,Mestizo,13,22.2,Mediano,Bueno,Alto,No,3,198,3,89.62,36,Toby,False,2026-04-27
PAE-02747,Perro,Mestizo,37,9.4,Pequeño,Excelente,Bajo,No,4,282,12,52.74,70,Toby,True,2026-04-13
PAE-02748,Perro,Bulldog,1,16.3,Mediano,Regular,Medio,Si,6,173,2,71.56,49,Molly,True,2026-04-22
PAE-02749,Gato,Persa,27,15.1,Pequeño,Bueno,Alto,No,2,257,13,71.49,10,Manchas,True,2026-05-27
PAE-02750,Perro,Mestizo,12,9.3,Mediano,Bueno,Medio,No,4,282,6,44.26,39,Rex,True,2026-05-15
PAE-02751,Perro,Mestizo,11,6.7,Pequeño,Excelente,Medio,No,2,224,10,47.13,38,Bruno,True,2026-05-05
PAE-02752,Perro,Mestizo,4,1.6,Mediano,Excelente,Medio,No,3,117,5,23.15,39,Canela,False,2026-05-17
PAE-02753,Perro,Bulldog,27,15.3,Pequeño,Bueno,Medio,No,6,80,5,69.18,41,Daisy,False,2026-05-11
PAE-02754,Perro,Pastor Alemán,15,19.2,Mediano,Excelente,Medio,No,0,229,9,76.1,24,Smokey,True,2026-05-30
PAE-02755,Gato,Mestizo,14,2.5,Pequeño,Regular,Alto,No,7,127,13,29.04,2,Max,False,2026-06-09
PAE-02756,Perro,Mestizo,19,9.8,Mediano,Regular,Medio,No,3,305,10,43.8,55,Dexter,False,2026-04-11
PAE-02757,Perro,Mestizo,15,8.0,Pequeño,Bueno,Medio,No,2,49,14,54.08,31,Apollo,False,2026-05-24
PAE-02758,Gato,Mestizo,1,15.3,Grande,Regular,Medio,No,4,331,2,72.24,99,Toby,True,2026-03-16
PAE-02759,Perro,Bulldog,12,10.0,Grande,Bueno,Alto,Si,3,205,5,43.58,17,Pelusa,True,2026-05-21
PAE-02760,Perro,Mestizo,28,19.9,Pequeño,Bueno,Alto,No,3,114,11,85.85,25,Sam,True,2026-05-24
PAE-02761,Perro,Labrador,1,9.7,Mediano,Bueno,Medio,No,2,154,2,58.76,20,Felix,True,2026-05-27
PAE-02762,Perro,Mestizo,4,4.6,Pequeño,Bueno,Bajo,No,4,179,6,30.97,52,Bruno,False,2026-04-19
PAE-02763,Perro,Mestizo,12,9.2,Mediano,Bueno,Medio,No,2,248,1,45.36,52,Bella,True,2026-05-06
PAE-02764,Perro,Mestizo,9,9.8,Mediano,Bueno,Medio,No,2,77,13,51.02,33,Nala,True,2026-05-03
PAE-02765,Perro,Poodle,17,15.2,Mediano,Regular,Alto,No,4,104,8,64.27,28,Felix,True,2026-05-24
PAE-02766,Gato,Mestizo,4,9.8,Mediano,Bueno,Medio,No,0,167,9,55.83,43,Buster,False,2026-04-30
PAE-02767,Perro,Mestizo,13,14.6,Pequeño,Bueno,Alto,Si,3,196,14,61.96,9,Fiona,True,2026-06-10
PAE-02768,Perro,Mestizo,17,7.3,Mediano,En Tratamiento,Bajo,Si,3,271,1,87.56,144,Toby,True,2026-01-16
PAE-02769,Perro,Mestizo,25,10.2,Pequeño,Bueno,Medio,No,4,226,0,57.07,60,Daisy,False,2026-04-14
PAE-02770,Perro,Mestizo,32,7.3,Mediano,Bueno,Bajo,No,2,161,3,40.8,92,Leo,False,2026-03-26
PAE-02771,Perro,Labrador,14,6.9,Mediano,Regular,Medio,No,0,223,12,45.68,41,Bailey,True,2026-05-16
PAE-02772,Perro,Mestizo,40,19.6,Mediano,Bueno,Bajo,No,1,216,7,82.83,98,Jasper,False,2026-02-27
PAE-02773,Gato,Mestizo,15,7.7,Pequeño,Bueno,Medio,No,1,174,6,36.35,41,Romeo,False,2026-05-06
PAE-02774,Perro,Bulldog,27,9.9,Pequeño,Bueno,Alto,No,2,211,5,53.41,23,Garfield,True,2026-05-31
PAE-02775,Perro,Mestizo,41,18.3,Pequeño,Bueno,Bajo,No,2,10,13,80.62,75,Thor,False,2026-04-13
PAE-02776,Perro,Mestizo,19,16.5,Pequeño,Bueno,Medio,No,2,293,12,67.96,46,Sophie,True,2026-05-13
PAE-02777,Perro,Mestizo,1,21.8,Pequeño,Bueno,Bajo,No,3,254,9,91.03,68,Sam,True,2026-03-28
PAE-02778,Perro,Bulldog,19,14.9,Grande,En Tratamiento,Alto,No,2,349,11,107.27,75,Sophie,True,2026-03-19
PAE-02779,Perro,Mestizo,10,8.4,Grande,Regular,Medio,No,8,118,6,44.36,65,Scout,True,2026-04-16
PAE-02780,Perro,Mestizo,14,24.3,Mediano,Bueno,Medio,No,6,257,14,111.61,32,Sasha,True,2026-05-24
PAE-02781,Perro,Labrador,41,15.5,Mediano,Regular,Alto,No,3,10,3,74.02,54,Daisy,True,2026-04-26
PAE-02782,Gato,Mestizo,3,11.1,Pequeño,Regular,Medio,Si,3,23,7,56.89,37,Manchas,True,2026-05-21
PAE-02783,Gato,Persa,21,12.3,Grande,Excelente,Medio,Si,3,176,11,59.05,22,Pelusa,True,2026-05-24
PAE-02784,Gato,Angora,7,13.1,Pequeño,Bueno,Alto,Si,2,142,3,66.01,16,Zeus,True,2026-05-28
PAE-02785,Gato,Mestizo,14,10.6,Grande,Bueno,Alto,Si,2,304,9,52.41,23,Felix,True,2026-05-10
PAE-02786,Perro,Poodle,26,3.7,Mediano,Regular,Medio,Si,2,317,7,19.14,62,Jasper,True,2026-04-21
PAE-02787,Gato,Mestizo,21,21.8,Pequeño,Excelente,Alto,No,5,328,13,84.47,22,Romeo,True,2026-06-04
